1,347,1,1,274,25904,DCE_L2,m1803-C-2550
1,347,1,1,274,25904,DCE_L2,m1803-C-2600
1,347,1,1,274,25904,DCE_L2,m1709-P-2600
1,347,1,1,274,25904,DCE_L2,p1705
1,347,1,1,274,25904,DCE_L2,pp1705
1,347,1,1,274,25904,DCE_L2,jd1801
